,Unnamed: 0,City Code,City,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Happiness_Score,Cost_of_Living_Index,Healthcare_Index,Absolute value in thousands,Urban population as percentage of total population,Economy,Country,Employment_to_Population_Ratio
5743,5743,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,92921.017,80.12858,426,mongolia,54.498
5744,5744,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,52800.825,73.56423,430,mongolia,54.498
5745,5745,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5266.881,66.75128,434,mongolia,54.498
5746,5746,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,10134.951,93.52548,440,mongolia,54.498
5747,5747,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,57544.258,74.27447,442,mongolia,54.498
5748,5748,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2804.356,60.34889,450,mongolia,54.498
5749,5749,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,118514.802,92.70406,454,mongolia,54.498
5750,5750,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11933.395,93.18697,458,mongolia,54.498
5751,5751,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,21128.221,60.02445,462,mongolia,54.498
5752,5752,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,63103.942,33.4274,466,mongolia,54.498
5753,5753,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,148.72,62.16917,470,mongolia,54.498
5754,5754,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,26569.401,65.55121,584,mongolia,54.498
5755,5755,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,51290.214,82.04923,478,mongolia,54.498
5756,5756,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4564.57,100,480,mongolia,54.498
5757,5757,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,7435.378,40.89447,484,mongolia,54.498
5758,5758,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,8321.287,42.89111,583,mongolia,54.498
5759,5759,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1701.338,69.93982,498,mongolia,54.498
5760,5760,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4714.24,90.60416,496,mongolia,54.498
5761,5761,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2501.946,34.00052,499,mongolia,54.498
5762,5762,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,6282.074,57.30025,500,mongolia,54.498
5763,5763,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,7394.813,83.63084,504,mongolia,54.498
5764,5764,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2558.928,70.63786,508,mongolia,54.498
5765,5765,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,697.086,93.21078,104,mongolia,54.498
5766,5766,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,35604.443,45.23962,516,mongolia,54.498
5767,5767,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,24944.243,20.88597,520,mongolia,54.498
5768,5768,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,36687.569,81.78584,524,mongolia,54.498
5769,5769,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,512.683,45.04617,528,mongolia,54.498
5770,5770,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,28712.294,51.18747,530,mongolia,54.498
5771,5771,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,543.425,95.39439,540,mongolia,54.498
5772,5772,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,44.733,81.06554,554,mongolia,54.498
5773,5773,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5830.563,62.66209,558,mongolia,54.498
5774,5774,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1305.425,41.85048,562,mongolia,54.498
5775,5775,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,134534.107,83.50126,566,mongolia,54.498
5776,5776,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,122.704,24.91101,570,mongolia,54.498
5777,5777,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,3174.727,45.50143,807,mongolia,54.498
5778,5778,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,3736.327,70.61146,580,mongolia,54.498
5779,5779,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,621.696,70.86867,579,mongolia,54.498
5780,5780,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4.301,9.8555,512,mongolia,54.498
5781,5781,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,40226.395,68.6715,582,mongolia,54.498
5782,5782,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,40920.707,42.8743,586,mongolia,54.498
5783,5783,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,56987.625,34.9904,585,mongolia,54.498
5784,5784,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2910.056,60.76162,591,mongolia,54.498
5785,5785,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,13.358,100,590,mongolia,54.498
5786,5786,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,33133.395,25.34982,598,mongolia,54.498
5787,5787,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,17943.803,94.75076,600,mongolia,54.498
5788,5788,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,604,mongolia,54.498
5789,5789,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,312.529,75.28916,608,mongolia,54.498
5790,5790,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5495.67,87.83508,616,mongolia,54.498
5791,5791,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,7688.686,62.26281,620,mongolia,54.498
5792,5792,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,35217.942,18.69501,634,mongolia,54.498
5793,5793,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,262580.426,59.18936,642,mongolia,54.498
5794,5794,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1.948,52.44922,643,mongolia,54.498
5795,5795,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2072.256,62.74877,646,mongolia,54.498
5796,5796,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,51.178,92.75385,652,mongolia,54.498
5797,5797,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5748.397,86.08266,654,mongolia,54.498
5798,5798,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5093.376,91.68713,659,mongolia,54.498
5799,5799,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,662,mongolia,54.498
5800,5800,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,274029.836,40.67977,663,mongolia,54.498
5801,5801,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,17.919,85.04443,666,mongolia,54.498
5802,5802,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4864.126,72.22325,670,mongolia,54.498
5803,5803,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,882,mongolia,54.498
5804,5804,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11615.322,15.18458,674,mongolia,54.498
5805,5805,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,7425.448,65.70171,678,mongolia,54.498
5806,5806,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,36702.393,80.53653,682,mongolia,54.498
5807,5807,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,129453.321,50.92364,686,mongolia,54.498
5808,5808,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,38700.518,61.53888,688,mongolia,54.498
5809,5809,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,10062.183,71.36598,891,mongolia,54.498
5810,5810,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2855.291,99.53179,690,mongolia,54.498
5811,5811,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,19023.383,56.63021,694,mongolia,54.498
5812,5812,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,141432.741,77.08434,702,mongolia,54.498
5813,5813,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,16375.704,19.61928,534,mongolia,54.498
5814,5814,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11.113,98.66593,703,mongolia,54.498
5815,5815,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4.895,42.69115,705,mongolia,54.498
5816,5816,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,48.247,32.41589,90,mongolia,54.498
5817,5817,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,183.274,20.36444,706,mongolia,54.498
5818,5818,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,33.508,98.66593,710,mongolia,54.498
5819,5819,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5.651,90.59456,728,mongolia,54.498
5820,5820,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,104.322,57.2931,724,mongolia,54.498
5821,5821,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,248.627,17.28801,144,mongolia,54.498
5822,5822,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,33.458,98.37696,275,mongolia,54.498
5823,5823,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,265.036,80.03211,729,mongolia,54.498
5824,5824,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,40461.368,86.48094,736,mongolia,54.498
5825,5825,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,21125.872,53.23652,740,mongolia,54.498
5826,5826,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,8523.492,59.2793,752,mongolia,54.498
5827,5827,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,757,mongolia,54.498
5828,5828,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,111.317,61.74472,438,mongolia,54.498
5829,5829,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,10105.188,47.84876,756,mongolia,54.498
5830,5830,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,6251.988,100,760,mongolia,54.498
5831,5831,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,44.946,100,762,mongolia,54.498
5832,5832,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5555.114,55.63947,834,mongolia,54.498
5833,5833,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2105.945,58.81146,764,mongolia,54.498
5834,5834,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,856.264,29.11597,626,mongolia,54.498
5835,5835,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,22316.857,52.14413,768,mongolia,54.498
5836,5836,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,64659.278,72.06496,772,mongolia,54.498
5837,5837,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,12570.402,24.13075,776,mongolia,54.498
5838,5838,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,47076.573,83.31267,780,mongolia,54.498
5839,5839,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,22186.97,21.08539,788,mongolia,54.498
5840,5840,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,6256.949,79.70663,792,mongolia,54.498
5841,5841,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,56997.099,39.70476,795,mongolia,54.498
5842,5842,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,796,mongolia,54.498
5843,5843,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,659.508,67.61506,798,mongolia,54.498
5844,5844,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11007.228,90.26568,800,mongolia,54.498
5845,5845,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,9184.728,75.09923,804,mongolia,54.498
5846,5846,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,41.03,15.49929,810,mongolia,54.498
5847,5847,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,9143.698,75.36667,784,mongolia,54.498
5848,5848,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,29824.735,61.72195,926,mongolia,54.498
5849,5849,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11421.43,30.7691,830,mongolia,54.498
5850,5850,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,81885.304,42.44705,833,mongolia,54.498
5851,5851,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,72060.018,58.41992,826,mongolia,54.498
5852,5852,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1495.081,35.21731,842,mongolia,54.498
5853,5853,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,10558.178,48.59889,841,mongolia,54.498
5854,5854,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2.046,0,630,mongolia,54.498
5855,5855,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,114.124,23.82388,840,mongolia,54.498
5856,5856,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1547.69,54.80028,850,mongolia,54.498
5857,5857,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,13100.768,72.98457,858,mongolia,54.498
5858,5858,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,88879.698,80.24673,860,mongolia,54.498
5859,5859,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,7034.758,57.87813,548,mongolia,54.498
5860,5860,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,48.538,95.3116,862,mongolia,54.498
5861,5861,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11.917,70.48587,704,mongolia,54.498
5862,5862,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,58380.262,31.19313,876,mongolia,54.498
5863,5863,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,38295.429,71.69059,732,mongolia,54.498
5864,5864,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,887,mongolia,54.498
5865,5865,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,10004.319,89.24167,720,mongolia,54.498
5866,5866,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,69445.756,86.10306,890,mongolia,54.498
5867,5867,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,184.188,32.19412,894,mongolia,54.498
5868,5868,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,85.798,55.39739,716,mongolia,54.498
5869,5869,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,69175.77,86.28468,0,mongolia,54.498
5870,5870,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,355515.442,84.94452,5100,mongolia,54.498
5871,5871,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,355422.023,84.94142,5110,mongolia,54.498
5872,5872,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,3259.722,93.97406,5120,mongolia,54.498
5873,5873,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,352162.301,84.85781,5121,mongolia,54.498
5874,5874,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,93.419,96.75245,5122,mongolia,54.498
5875,5875,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,3423.372,96.29842,5123,mongolia,54.498
5876,5876,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,38313.228,51.76785,5124,mongolia,54.498
5877,5877,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,391.135,27.39721,5200,mongolia,54.498
5878,5878,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,32027.461,89.04014,5210,mongolia,54.498
5879,5879,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,102699.905,44.45468,5220,mongolia,54.498
5880,5880,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,11.229,0,5221,mongolia,54.498
5881,5881,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,662.726,87.83099,5222,mongolia,54.498
5882,5882,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,39923.245,44.3563,5223,mongolia,54.498
5883,5883,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,5300,mongolia,54.498
5884,5884,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,NOT APPLICABLE,NOT APPLICABLE,5330,mongolia,54.498
5885,5885,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,24676.417,50.47801,5350,mongolia,54.498
5886,5886,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,19179.393,34.23759,5320,mongolia,54.498
5887,5887,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,8546141.335,60.22361,5340,mongolia,54.498
5888,5888,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1709226.962,48.45754,5400,mongolia,54.498
5889,5889,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,293320.809,55.09464,5410,mongolia,54.498
5890,5890,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1415906.153,47.08259,5420,mongolia,54.498
5891,5891,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,572961.22,34.32624,5430,mongolia,54.498
5892,5892,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,248263.711,56.02931,5440,mongolia,54.498
5893,5893,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,74349.536,69.73205,5500,mongolia,54.498
5894,5894,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,520331.686,53.62413,5600,mongolia,54.498
5895,5895,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1089752.455,83.91752,5702,mongolia,54.498
5896,5896,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,396649.647,84.73392,5706,mongolia,54.498
5897,5897,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,693102.808,83.45031,5703,mongolia,54.498
5898,5898,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,41997.23,74.19676,5704,mongolia,54.498
5899,5899,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,191251.974,78.18547,5705,mongolia,54.498
5900,5900,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,459853.604,86.48504,1400,mongolia,54.498
5901,5901,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,4957495.637,56.42435,1410,mongolia,54.498
5902,5902,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,85333.015,50.55786,1420,mongolia,54.498
5903,5903,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1647993.907,72.80611,1460,mongolia,54.498
5904,5904,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,724664.454,55.63849,1430,mongolia,54.498
5905,5905,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,2173354.46,41.72529,1450,mongolia,54.498
5906,5906,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,326149.801,74.88008,1500,mongolia,54.498
5907,5907,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,740454.271,77.46164,1520,mongolia,54.498
5908,5908,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,281836.359,72.19918,1560,mongolia,54.498
5909,5909,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,109132.839,85.02114,1530,mongolia,54.498
5910,5910,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,149821.161,75.43768,1550,mongolia,54.498
5911,5911,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,199663.912,82.27671,1540,mongolia,54.498
5912,5912,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,49212.01,67.56317,1600,mongolia,54.498
5913,5913,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,5006707.647,56.53384,1601,mongolia,54.498
5914,5914,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1136758.056,80.00202,1610,mongolia,54.498
5915,5915,MN_ULAANBAATAR,Ulaanbaatar,14.1,15.1,August,2030,70,High,20,100,5.5,45,72,1170456.14,80.22243,1612,mongolia,54.498
